epoch,accuracy,loss,sparse_categorical_crossentropy,val_accuracy,val_loss,val_sparse_categorical_crossentropy
0,0.4833333194255829,0.8216784000396729,0.6608057022094727,0.38333332538604736,0.8011475801467896,0.6425833106040955
1,0.47083333134651184,0.8036495447158813,0.6465860605239868,0.4833333194255829,0.7811329364776611,0.6261669397354126
2,0.5041666626930237,0.7864728569984436,0.6328765749931335,0.5333333611488342,0.7610217928886414,0.6093543767929077
3,0.5249999761581421,0.7703481316566467,0.619952380657196,0.5666666626930237,0.742287278175354,0.5936892628669739
4,0.5666666626930237,0.7553402185440063,0.6079340577125549,0.5833333134651184,0.7259709239006042,0.5802579522132874
5,0.5874999761581421,0.7413957715034485,0.5968160033226013,0.5833333134651184,0.7117069959640503,0.5687453150749207
6,0.625,0.728632390499115,0.5867589116096497,0.6166666746139526,0.6992135643959045,0.5589011907577515
7,0.625,0.7167752385139465,0.5775156617164612,0.6333333253860474,0.6881491541862488,0.5504044890403748
8,0.6458333134651184,0.7058508396148682,0.5691292881965637,0.6333333253860474,0.6784543991088867,0.5432053804397583
9,0.6583333611488342,0.6957749128341675,0.5615203976631165,0.6333333253860474,0.6697725653648376,0.5369536280632019
10,0.6791666746139526,0.6866487860679626,0.5547975301742554,0.6666666865348816,0.6620731353759766,0.5316187143325806
11,0.6958333253860474,0.6783118844032288,0.5487993359565735,0.6833333373069763,0.6551740169525146,0.5270314812660217
12,0.699999988079071,0.6704606413841248,0.5432440042495728,0.6833333373069763,0.6486099362373352,0.522739052772522
13,0.7041666507720947,0.662967324256897,0.5380023717880249,0.6833333373069763,0.6423648595809937,0.5187212228775024
14,0.7083333134651184,0.6559717655181885,0.5332152843475342,0.6833333373069763,0.6364740133285522,0.5150088667869568
15,0.7208333611488342,0.6493892669677734,0.5287845730781555,0.6833333373069763,0.6308596134185791,0.5115097165107727
16,0.7208333611488342,0.6432006359100342,0.5246854424476624,0.699999988079071,0.6257284879684448,0.5084322094917297
17,0.7250000238418579,0.6372164487838745,0.5207269787788391,0.699999988079071,0.6209554076194763,0.505645215511322
18,0.7250000238418579,0.6315476894378662,0.5170165300369263,0.699999988079071,0.6165311336517334,0.5031417608261108
19,0.7291666865348816,0.6261643767356873,0.5135281085968018,0.699999988079071,0.6124395728111267,0.5009108781814575
20,0.7333333492279053,0.6212005615234375,0.5104034543037415,0.699999988079071,0.6085171103477478,0.49879923462867737
21,0.7333333492279053,0.6164891719818115,0.5074836611747742,0.699999988079071,0.6048047542572021,0.49684959650039673
22,0.737500011920929,0.6120032072067261,0.5047338008880615,0.699999988079071,0.6015350818634033,0.4952782094478607
23,0.7416666746139526,0.60772705078125,0.5021378993988037,0.699999988079071,0.5981785655021667,0.4935857057571411
24,0.7416666746139526,0.6036186218261719,0.4996781051158905,0.699999988079071,0.5945641994476318,0.4915963411331177
25,0.7458333373069763,0.5997390747070312,0.49740222096443176,0.699999988079071,0.591493546962738,0.49008968472480774
26,0.7541666626930237,0.5960893630981445,0.49528801441192627,0.7166666388511658,0.5886710286140442,0.48877662420272827
27,0.7541666626930237,0.5926129817962646,0.49331122636795044,0.7166666388511658,0.5856784582138062,0.4872719645500183
28,0.7541666626930237,0.5892494320869446,0.49142083525657654,0.7166666388511658,0.5826892852783203,0.4857306182384491
29,0.762499988079071,0.5860111713409424,0.48961955308914185,0.699999988079071,0.5792560577392578,0.483721524477005
30,0.762499988079071,0.5830000042915344,0.48801079392433167,0.7166666388511658,0.5766107439994812,0.48243796825408936
31,0.762499988079071,0.580085813999176,0.48643773794174194,0.7166666388511658,0.5743619799613953,0.4815015196800232
32,0.762499988079071,0.5773252248764038,0.484981894493103,0.7166666388511658,0.5718891620635986,0.48034268617630005
33,0.762499988079071,0.5746446847915649,0.4836142361164093,0.7166666388511658,0.5693471431732178,0.479089617729187
34,0.762499988079071,0.5720986723899841,0.48233965039253235,0.7166666388511658,0.5668145418167114,0.47781339287757874
35,0.7666666507720947,0.5696709752082825,0.4811623990535736,0.7166666388511658,0.5638159513473511,0.476048082113266
36,0.7666666507720947,0.5673984289169312,0.4801088869571686,0.7166666388511658,0.5614529848098755,0.4748800992965698
37,0.7666666507720947,0.5651919841766357,0.4790792167186737,0.7166666388511658,0.5591773390769958,0.4737715423107147
38,0.7666666507720947,0.5630447268486023,0.47810056805610657,0.7166666388511658,0.55673748254776,0.4724830985069275
39,0.7666666507720947,0.5610734820365906,0.47725996375083923,0.7166666388511658,0.5547501444816589,0.4716048538684845
40,0.7666666507720947,0.5591706037521362,0.47645506262779236,0.7166666388511658,0.5528509020805359,0.4707931876182556
41,0.7666666507720947,0.557325541973114,0.475698858499527,0.7166666388511658,0.5507550835609436,0.4697907269001007
42,0.7666666507720947,0.5555729269981384,0.4750347137451172,0.7166666388511658,0.548669695854187,0.4687701463699341
43,0.7666666507720947,0.5539237260818481,0.47442737221717834,0.7166666388511658,0.5468901991844177,0.4680190980434418
44,0.7666666507720947,0.5522737503051758,0.4738226532936096,0.7166666388511658,0.5439764857292175,0.46615365147590637
45,0.7666666507720947,0.5507097244262695,0.4732818305492401,0.7166666388511658,0.5417281985282898,0.4649115204811096
46,0.7666666507720947,0.5491775274276733,0.4727531969547272,0.7166666388511658,0.5398488640785217,0.4640164077281952
47,0.7666666507720947,0.5477321743965149,0.472274512052536,0.7166666388511658,0.5380205512046814,0.4631536602973938
48,0.7666666507720947,0.5462683439254761,0.4717775881290436,0.7166666388511658,0.5361669063568115,0.4622417688369751
49,0.7666666507720947,0.5449179410934448,0.47134876251220703,0.7166666388511658,0.5344486236572266,0.46143463253974915
50,0.7666666507720947,0.5435308814048767,0.47087159752845764,0.7333333492279053,0.5327643752098083,0.46064293384552
51,0.7666666507720947,0.5422967672348022,0.4705170691013336,0.7333333492279053,0.5311586856842041,0.4599171578884125
52,0.7666666507720947,0.5410022735595703,0.4700987637042999,0.7333333492279053,0.5297629833221436,0.45937711000442505
53,0.7666666507720947,0.53989177942276,0.4698352813720703,0.7333333492279053,0.528028130531311,0.45850232243537903
54,0.7666666507720947,0.5387169122695923,0.4695375859737396,0.7333333492279053,0.5257879495620728,0.4571360647678375
55,0.7666666507720947,0.5376651287078857,0.469329297542572,0.7333333492279053,0.5246188640594482,0.4567556381225586
56,0.7666666507720947,0.5366005301475525,0.4690300524234772,0.7333333492279053,0.523798406124115,0.4566960036754608
